countyFIPS,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school
31069,374.0,374.0,21.0,5.6,5.0,1.3,208.0,55.6,84.0,22.5,56.0,15.0
31071,333.0,333.0,14.0,4.2,26.0,7.8,172.0,51.7,97.0,29.1,24.0,7.2
31073,422.0,422.0,5.0,1.2,13.0,3.1,209.0,49.5,120.0,28.4,75.0,17.8
31075,160.0,160.0,9.0,5.6,22.0,13.8,49.0,30.6,35.0,21.9,45.0,28.1
31077,497.0,497.0,35.0,7.0,42.0,8.5,242.0,48.7,140.0,28.2,38.0,7.6
31079,14950.0,14950.0,1295.0,8.7,934.0,6.2,7257.0,48.5,3546.0,23.7,1918.0,12.8
31081,2184.0,2184.0,179.0,8.2,93.0,4.3,1049.0,48.0,593.0,27.2,270.0,12.4
31083,677.0,677.0,46.0,6.8,28.0,4.1,328.0,48.4,188.0,27.8,87.0,12.9
31085,163.0,163.0,2.0,1.2,15.0,9.2,95.0,58.3,36.0,22.1,15.0,9.2
31087,609.0,609.0,37.0,6.1,55.0,9.0,278.0,45.6,145.0,23.8,94.0,15.4
31089,2046.0,2046.0,147.0,7.2,78.0,3.8,1177.0,57.5,402.0,19.6,242.0,11.8
31091,133.0,133.0,0.0,0.0,8.0,6.0,40.0,30.1,42.0,31.6,43.0,32.3
31093,1543.0,1543.0,161.0,10.4,121.0,7.8,694.0,45.0,347.0,22.5,220.0,14.3
31095,1350.0,1350.0,128.0,9.5,114.0,8.4,693.0,51.3,312.0,23.1,103.0,7.6
31097,988.0,988.0,59.0,6.0,105.0,10.6,402.0,40.7,281.0,28.4,141.0,14.3
31099,1503.0,1503.0,102.0,6.8,86.0,5.7,767.0,51.0,370.0,24.6,178.0,11.8
31101,1485.0,1485.0,85.0,5.7,109.0,7.3,831.0,56.0,317.0,21.3,143.0,9.6
31103,164.0,164.0,16.0,9.8,6.0,3.7,70.0,42.7,59.0,36.0,13.0,7.9
31105,752.0,752.0,43.0,5.7,68.0,9.0,351.0,46.7,210.0,27.9,80.0,10.6
31107,1909.0,1909.0,176.0,9.2,109.0,5.7,908.0,47.6,493.0,25.8,223.0,11.7
31109,93989.0,93989.0,5239.0,5.6,3902.0,4.2,31467.0,33.5,14876.0,15.8,38505.0,41.0
31111,8511.0,8511.0,619.0,7.3,353.0,4.1,4036.0,47.4,2078.0,24.4,1425.0,16.7
31113,232.0,232.0,2.0,0.9,7.0,3.0,122.0,52.6,77.0,33.2,24.0,10.3
31115,61.0,61.0,6.0,9.8,6.0,9.8,26.0,42.6,20.0,32.8,3.0,4.9
31117,94.0,94.0,2.0,2.1,5.0,5.3,50.0,53.2,30.0,31.9,7.0,7.4
31119,9001.0,9001.0,677.0,7.5,412.0,4.6,3895.0,43.3,1871.0,20.8,2146.0,23.8
31121,1646.0,1646.0,194.0,11.8,53.0,3.2,731.0,44.4,381.0,23.1,287.0,17.4
31123,1163.0,1163.0,105.0,9.0,98.0,8.4,515.0,44.3,280.0,24.1,165.0,14.2
31125,786.0,786.0,75.0,9.5,22.0,2.8,404.0,51.4,193.0,24.6,92.0,11.7
31127,2003.0,2003.0,108.0,5.4,96.0,4.8,622.0,31.1,353.0,17.6,824.0,41.1
31129,804.0,804.0,78.0,9.7,23.0,2.9,376.0,46.8,198.0,24.6,129.0,16.0
31131,3406.0,3406.0,238.0,7.0,214.0,6.3,1584.0,46.5,860.0,25.2,510.0,15.0
31133,488.0,488.0,67.0,13.7,15.0,3.1,221.0,45.3,121.0,24.8,64.0,13.1
31135,575.0,575.0,57.0,9.9,61.0,10.6,248.0,43.1,151.0,26.3,58.0,10.1
31137,1980.0,1980.0,184.0,9.3,68.0,3.4,999.0,50.5,530.0,26.8,199.0,10.1
31139,1638.0,1638.0,115.0,7.0,97.0,5.9,803.0,49.0,393.0,24.0,230.0,14.0
31141,8361.0,8361.0,575.0,6.9,440.0,5.3,3969.0,47.5,1977.0,23.6,1400.0,16.7
31143,1269.0,1269.0,100.0,7.9,55.0,4.3,606.0,47.8,359.0,28.3,149.0,11.7
31145,2478.0,2478.0,136.0,5.5,89.0,3.6,1163.0,46.9,657.0,26.5,433.0,17.5
31147,1701.0,1701.0,142.0,8.3,80.0,4.7,788.0,46.3,395.0,23.2,296.0,17.4
31149,190.0,190.0,5.0,2.6,4.0,2.1,98.0,51.6,42.0,22.1,41.0,21.6
31151,4270.0,4270.0,334.0,7.8,288.0,6.7,1590.0,37.2,845.0,19.8,1213.0,28.4
31153,51516.0,51516.0,3264.0,6.3,2860.0,5.6,22182.0,43.1,10456.0,20.3,12754.0,24.8
31155,5219.0,5219.0,327.0,6.3,379.0,7.3,2256.0,43.2,1307.0,25.0,950.0,18.2
31157,8897.0,8897.0,757.0,8.5,564.0,6.3,4085.0,45.9,1992.0,22.4,1499.0,16.8
31159,4888.0,4888.0,240.0,4.9,218.0,4.5,1879.0,38.4,772.0,15.8,1779.0,36.4
31161,1241.0,1241.0,95.0,7.7,82.0,6.6,540.0,43.5,336.0,27.1,188.0,15.1
31163,642.0,642.0,44.0,6.9,43.0,6.7,307.0,47.8,129.0,20.1,119.0,18.5
31165,221.0,221.0,1.0,0.5,42.0,19.0,99.0,44.8,15.0,6.8,64.0,29.0
31167,1507.0,1507.0,118.0,7.8,54.0,3.6,743.0,49.3,314.0,20.8,278.0,18.4
31169,1005.0,1005.0,85.0,8.5,41.0,4.1,533.0,53.0,224.0,22.3,122.0,12.1
31171,157.0,157.0,10.0,6.4,7.0,4.5,55.0,35.0,45.0,28.7,40.0,25.5
31173,2399.0,2399.0,231.0,9.6,163.0,6.8,1162.0,48.4,552.0,23.0,291.0,12.1
31175,845.0,845.0,38.0,4.5,73.0,8.6,403.0,47.7,201.0,23.8,130.0,15.4
31177,4885.0,4885.0,463.0,9.5,232.0,4.7,2216.0,45.4,1274.0,26.1,700.0,14.3
31179,3591.0,3591.0,166.0,4.6,130.0,3.6,780.0,21.7,409.0,11.4,2106.0,58.6
31181,807.0,807.0,50.0,6.2,63.0,7.8,417.0,51.7,176.0,21.8,101.0,12.5
31183,123.0,123.0,11.0,8.9,3.0,2.4,55.0,44.7,29.0,23.6,25.0,20.3
31185,3500.0,3500.0,483.0,13.8,256.0,7.3,1338.0,38.2,731.0,20.9,692.0,19.8
32001,4976.0,4976.0,208.0,4.2,329.0,6.6,2285.0,45.9,1370.0,27.5,784.0,15.8
32003,513433.0,513433.0,24143.0,4.7,26527.0,5.2,226531.0,44.1,115605.0,22.5,120627.0,23.5
32005,9121.0,9121.0,508.0,5.6,573.0,6.3,3816.0,41.8,2261.0,24.8,1963.0,21.5
32007,13625.0,13625.0,691.0,5.1,1169.0,8.6,6499.0,47.7,3288.0,24.1,1978.0,14.5
32009,163.0,163.0,0.0,0.0,16.0,9.8,127.0,77.9,20.0,12.3,0.0,0.0
32011,457.0,457.0,7.0,1.5,18.0,3.9,261.0,57.1,72.0,15.8,99.0,21.7
32013,4083.0,4083.0,133.0,3.3,232.0,5.7,2098.0,51.4,1018.0,24.9,602.0,14.7
32015,1439.0,1439.0,75.0,5.2,54.0,3.8,907.0,63.0,313.0,21.8,90.0,6.3
32017,1045.0,1045.0,86.0,8.2,63.0,6.0,292.0,27.9,401.0,38.4,203.0,19.4
32019,11184.0,11184.0,581.0,5.2,755.0,6.8,5244.0,46.9,2837.0,25.4,1767.0,15.8
32021,597.0,597.0,53.0,8.9,52.0,8.7,283.0,47.4,138.0,23.1,71.0,11.9
32023,6931.0,6931.0,521.0,7.5,177.0,2.6,3358.0,48.4,1772.0,25.6,1103.0,15.9
32027,1721.0,1721.0,88.0,5.1,120.0,7.0,526.0,30.6,554.0,32.2,433.0,25.2
32029,654.0,654.0,30.0,4.6,96.0,14.7,218.0,33.3,151.0,23.1,159.0,24.3
32031,112074.0,112074.0,5461.0,4.9,5325.0,4.8,45018.0,40.2,22579.0,20.1,33691.0,30.1
32033,1956.0,1956.0,145.0,7.4,64.0,3.3,864.0,44.2,688.0,35.2,195.0,10.0
32510,12192.0,12192.0,553.0,4.5,531.0,4.4,5032.0,41.3,2946.0,24.2,3130.0,25.7
33001,12846.0,12846.0,698.0,5.4,635.0,4.9,5567.0,43.3,2886.0,22.5,3060.0,23.8
33003,8100.0,8100.0,462.0,5.7,337.0,4.2,3453.0,42.6,2326.0,28.7,1522.0,18.8
33005,19081.0,19081.0,1078.0,5.6,671.0,3.5,6253.0,32.8,3236.0,17.0,7843.0,41.1
33007,5601.0,5601.0,245.0,4.4,286.0,5.1,2431.0,43.4,1481.0,26.4,1158.0,20.7
33009,21786.0,21786.0,874.0,4.0,811.0,3.7,6583.0,30.2,3413.0,15.7,10105.0,46.4
33011,97029.0,97029.0,5788.0,6.0,4495.0,4.6,39331.0,40.5,21453.0,22.1,25962.0,26.8
33013,34859.0,34859.0,2290.0,6.6,1642.0,4.7,13045.0,37.4,7695.0,22.1,10187.0,29.2
33015,66610.0,66610.0,4317.0,6.5,2907.0,4.4,28113.0,42.2,16266.0,24.4,15007.0,22.5
33017,35935.0,35935.0,1691.0,4.7,1563.0,4.3,10741.0,29.9,5595.0,15.6,16345.0,45.5
33019,8437.0,8437.0,565.0,6.7,464.0,5.5,3953.0,46.9,1961.0,23.2,1494.0,17.7
34001,66391.0,66391.0,4531.0,6.8,2818.0,4.2,26363.0,39.7,14350.0,21.6,18329.0,27.6
34003,227778.0,227778.0,16790.0,7.4,11911.0,5.2,88556.0,38.9,50863.0,22.3,59658.0,26.2
34005,108405.0,108405.0,8243.0,7.6,5063.0,4.7,43333.0,40.0,23783.0,21.9,27983.0,25.8
34007,128062.0,128062.0,9664.0,7.5,6178.0,4.8,52904.0,41.3,26695.0,20.8,32621.0,25.5
34009,17855.0,17855.0,1459.0,8.2,754.0,4.2,7271.0,40.7,4113.0,23.0,4258.0,23.8
34011,36127.0,36127.0,2832.0,7.8,1946.0,5.4,16504.0,45.7,8707.0,24.1,6138.0,17.0
34013,210518.0,210518.0,18557.0,8.8,11134.0,5.3,83944.0,39.9,41906.0,19.9,54977.0,26.1
34015,74664.0,74664.0,4852.0,6.5,3937.0,5.3,29449.0,39.4,15621.0,20.9,20805.0,27.9
34017,151620.0,151620.0,14307.0,9.4,7707.0,5.1,55612.0,36.7,26028.0,17.2,47966.0,31.6
34019,29882.0,29882.0,1983.0,6.6,1179.0,3.9,11909.0,39.9,8291.0,27.7,6520.0,21.8
34021,97893.0,97893.0,6657.0,6.8,3910.0,4.0,35994.0,36.8,19058.0,19.5,32274.0,33.0
34023,218705.0,218705.0,14664.0,6.7,10187.0,4.7,81309.0,37.2,40634.0,18.6,71911.0,32.9
34025,156269.0,156269.0,11843.0,7.6,7166.0,4.6,61387.0,39.3,37424.0,23.9,38449.0,24.6
34027,124008.0,124008.0,9349.0,7.5,5112.0,4.1,50034.0,40.3,29356.0,23.7,30157.0,24.3
34029,144276.0,144276.0,11311.0,7.8,8262.0,5.7,61402.0,42.6,30251.0,21.0,33050.0,22.9
34031,131397.0,131397.0,10489.0,8.0,7098.0,5.4,53465.0,40.7,27247.0,20.7,33098.0,25.2
34033,14499.0,14499.0,802.0,5.5,862.0,5.9,6356.0,43.8,3386.0,23.4,3093.0,21.3
34035,84178.0,84178.0,5361.0,6.4,3476.0,4.1,34452.0,40.9,20579.0,24.4,20310.0,24.1
34037,33542.0,33542.0,1781.0,5.3,1615.0,4.8,13173.0,39.3,8651.0,25.8,8322.0,24.8
34039,140201.0,140201.0,11384.0,8.1,7533.0,5.4,58362.0,41.6,29492.0,21.0,33430.0,23.8
34041,25052.0,25052.0,1730.0,6.9,1341.0,5.4,10025.0,40.0,5797.0,23.1,6159.0,24.6
35001,176795.0,176795.0,9174.0,5.2,8182.0,4.6,69085.0,39.1,34647.0,19.6,55707.0,31.5
35003,485.0,485.0,3.0,0.6,16.0,3.3,209.0,43.1,165.0,34.0,92.0,19.0
35005,17348.0,17348.0,1076.0,6.2,1122.0,6.5,8242.0,47.5,3904.0,22.5,3004.0,17.3
35006,6589.0,6589.0,486.0,7.4,438.0,6.6,2756.0,41.8,1723.0,26.1,1186.0,18.0
35007,2136.0,2136.0,93.0,4.4,93.0,4.4,1127.0,52.8,489.0,22.9,334.0,15.6
35009,13664.0,13664.0,940.0,6.9,721.0,5.3,5889.0,43.1,2781.0,20.4,3333.0,24.4
35011,588.0,588.0,42.0,7.1,37.0,6.3,266.0,45.2,188.0,32.0,55.0,9.4
35013,68396.0,68396.0,3179.0,4.6,2922.0,4.3,24710.0,36.1,12551.0,18.4,25034.0,36.6
35015,13578.0,13578.0,694.0,5.1,670.0,4.9,7370.0,54.3,3058.0,22.5,1786.0,13.2
35017,5946.0,5946.0,419.0,7.0,158.0,2.7,2611.0,43.9,1313.0,22.1,1445.0,24.3
35019,942.0,942.0,17.0,1.8,45.0,4.8,305.0,32.4,191.0,20.3,384.0,40.8
35021,56.0,56.0,3.0,5.4,6.0,10.7,37.0,66.1,6.0,10.7,4.0,7.1
35023,819.0,819.0,50.0,6.1,61.0,7.4,397.0,48.5,209.0,25.5,102.0,12.5
35025,19079.0,19079.0,929.0,4.9,1181.0,6.2,10192.0,53.4,4013.0,21.0,2764.0,14.5
35027,3861.0,3861.0,185.0,4.8,172.0,4.5,1907.0,49.4,748.0,19.4,849.0,22.0
35028,4721.0,4721.0,304.0,6.4,220.0,4.7,1996.0,42.3,1183.0,25.1,1018.0,21.6
35029,5312.0,5312.0,231.0,4.3,307.0,5.8,2936.0,55.3,1107.0,20.8,731.0,13.8
35031,20301.0,20301.0,1252.0,6.2,1257.0,6.2,9727.0,47.9,4662.0,23.0,3403.0,16.8
35033,896.0,896.0,47.0,5.2,77.0,8.6,387.0,43.2,130.0,14.5,255.0,28.5
35035,15652.0,15652.0,944.0,6.0,1184.0,7.6,6573.0,42.0,3245.0,20.7,3706.0,23.7
35037,1887.0,1887.0,187.0,9.9,59.0,3.1,972.0,51.5,370.0,19.6,299.0,15.8
35039,9260.0,9260.0,778.0,8.4,475.0,5.1,4155.0,44.9,1970.0,21.3,1882.0,20.3
35041,6322.0,6322.0,360.0,5.7,445.0,7.0,1775.0,28.1,954.0,15.1,2788.0,44.1
35043,37221.0,37221.0,1725.0,4.6,1712.0,4.6,15563.0,41.8,8325.0,22.4,9896.0,26.6
35045,34579.0,34579.0,1655.0,4.8,2172.0,6.3,15795.0,45.7,7552.0,21.8,7405.0,21.4
35047,7099.0,7099.0,198.0,2.8,228.0,3.2,2490.0,35.1,1561.0,22.0,2622.0,36.9
35049,31520.0,31520.0,1539.0,4.9,1703.0,5.4,13205.0,41.9,6972.0,22.1,8101.0,25.7
35051,1651.0,1651.0,53.0,3.2,128.0,7.8,674.0,40.8,483.0,29.3,313.0,19.0
35053,4923.0,4923.0,201.0,4.1,73.0,1.5,2166.0,44.0,968.0,19.7,1515.0,30.8
35055,7261.0,7261.0,460.0,6.3,367.0,5.1,2783.0,38.3,1577.0,21.7,2074.0,28.6
35057,3292.0,3292.0,88.0,2.7,271.0,8.2,1345.0,40.9,1040.0,31.6,548.0,16.6
35059,705.0,705.0,90.0,12.8,35.0,5.0,371.0,52.6,115.0,16.3,94.0,13.3
35061,19289.0,19289.0,855.0,4.4,966.0,5.0,8568.0,44.4,4472.0,23.2,4428.0,23.0
36001,81592.0,81592.0,4219.0,5.2,2742.0,3.4,25305.0,31.0,13888.0,17.0,35438.0,43.4
36003,13590.0,13590.0,654.0,4.8,411.0,3.0,4303.0,31.7,2125.0,15.6,6097.0,44.9
36005,397457.0,397457.0,24136.0,6.1,21436.0,5.4,161361.0,40.6,84228.0,21.2,106296.0,26.7
36007,51812.0,51812.0,2604.0,5.0,2211.0,4.3,16799.0,32.4,9169.0,17.7,21029.0,40.6
36009,17939.0,17939.0,1059.0,5.9,883.0,4.9,7990.0,44.5,4144.0,23.1,3863.0,21.5
36011,16478.0,16478.0,851.0,5.2,857.0,5.2,6667.0,40.5,4140.0,25.1,3963.0,24.1
36013,29701.0,29701.0,1545.0,5.2,1297.0,4.4,11759.0,39.6,6461.0,21.8,8639.0,29.1
36015,18169.0,18169.0,1221.0,6.7,945.0,5.2,7983.0,43.9,4367.0,24.0,3653.0,20.1
36017,10081.0,10081.0,795.0,7.9,548.0,5.4,4585.0,45.5,2484.0,24.6,1669.0,16.6
36019,18358.0,18358.0,630.0,3.4,730.0,4.0,6554.0,35.7,3621.0,19.7,6823.0,37.2
36021,11078.0,11078.0,575.0,5.2,628.0,5.7,5024.0,45.4,2672.0,24.1,2179.0,19.7
36023,14510.0,14510.0,499.0,3.4,778.0,5.4,4063.0,28.0,2287.0,15.8,6883.0,47.4
36025,9695.0,9695.0,446.0,4.6,407.0,4.2,3548.0,36.6,2134.0,22.0,3160.0,32.6
36027,74030.0,74030.0,3977.0,5.4,2763.0,3.7,25006.0,33.8,16348.0,22.1,25936.0,35.0
36029,218807.0,218807.0,11996.0,5.5,9435.0,4.3,83221.0,38.0,45345.0,20.7,68810.0,31.4
36031,6572.0,6572.0,409.0,6.2,458.0,7.0,2771.0,42.2,1676.0,25.5,1258.0,19.1
36033,9855.0,9855.0,512.0,5.2,501.0,5.1,4262.0,43.2,2390.0,24.3,2190.0,22.2
36035,10614.0,10614.0,697.0,6.6,574.0,5.4,4794.0,45.2,2520.0,23.7,2029.0,19.1
36037,12492.0,12492.0,808.0,6.5,754.0,6.0,5504.0,44.1,2867.0,23.0,2559.0,20.5
36039,7425.0,7425.0,445.0,6.0,471.0,6.3,3258.0,43.9,1879.0,25.3,1372.0,18.5
36041,730.0,730.0,16.0,2.2,28.0,3.8,286.0,39.2,265.0,36.3,135.0,18.5
36043,13639.0,13639.0,752.0,5.5,572.0,4.2,5972.0,43.8,3180.0,23.3,3163.0,23.2
36045,26266.0,26266.0,1693.0,6.4,1620.0,6.2,11307.0,43.0,5590.0,21.3,6056.0,23.1
36047,645712.0,645712.0,48880.0,7.6,38197.0,5.9,253942.0,39.3,125472.0,19.4,179221.0,27.8
36049,5771.0,5771.0,323.0,5.6,339.0,5.9,2733.0,47.4,1479.0,25.6,897.0,15.5
36051,16932.0,16932.0,724.0,4.3,588.0,3.5,5335.0,31.5,2884.0,17.0,7401.0,43.7
36053,17384.0,17384.0,695.0,4.0,804.0,4.6,5668.0,32.6,3515.0,20.2,6702.0,38.6
36055,188709.0,188709.0,10614.0,5.6,8766.0,4.6,69011.0,36.6,37901.0,20.1,62417.0,33.1
36057,11016.0,11016.0,616.0,5.6,694.0,6.3,4885.0,44.3,2724.0,24.7,2097.0,19.0
36059,341421.0,341421.0,23493.0,6.9,15839.0,4.6,129656.0,38.0,75049.0,22.0,97384.0,28.5
36061,325689.0,325689.0,24060.0,7.4,13241.0,4.1,99047.0,30.4,46991.0,14.4,142350.0,43.7
36063,46750.0,46750.0,2717.0,5.8,2186.0,4.7,18842.0,40.3,11212.0,24.0,11793.0,25.2
36065,52371.0,52371.0,2505.0,4.8,2363.0,4.5,22166.0,42.3,11021.0,21.0,14316.0,27.3
36067,119840.0,119840.0,6150.0,5.1,5300.0,4.4,43687.0,36.5,23721.0,19.8,40982.0,34.2
36069,26179.0,26179.0,1217.0,4.6,1230.0,4.7,10345.0,39.5,5881.0,22.5,7506.0,28.7
36071,104708.0,104708.0,6210.0,5.9,6418.0,6.1,42982.0,41.0,23848.0,22.8,25250.0,24.1
36073,7878.0,7878.0,584.0,7.4,291.0,3.7,3534.0,44.9,2151.0,27.3,1318.0,16.7
36075,29493.0,29493.0,1348.0,4.6,1408.0,4.8,11305.0,38.3,6093.0,20.7,9339.0,31.7
36077,16066.0,16066.0,665.0,4.1,548.0,3.4,4484.0,27.9,2642.0,16.4,7727.0,48.1
36079,23300.0,23300.0,1151.0,4.9,898.0,3.9,9487.0,40.7,6045.0,25.9,5719.0,24.5
36081,532377.0,532377.0,33963.0,6.4,25614.0,4.8,199866.0,37.5,101868.0,19.1,171066.0,32.1
36083,38132.0,38132.0,2002.0,5.3,1809.0,4.7,13965.0,36.6,7385.0,19.4,12971.0,34.0
36085,116869.0,116869.0,7008.0,6.0,5348.0,4.6,46633.0,39.9,24806.0,21.2,33074.0,28.3
36087,95762.0,95762.0,6871.0,7.2,5592.0,5.8,40672.0,42.5,20954.0,21.9,21673.0,22.6
36089,29827.0,29827.0,1298.0,4.4,1246.0,4.2,10051.0,33.7,4655.0,15.6,12577.0,42.2
36091,51145.0,51145.0,3362.0,6.6,2723.0,5.3,20752.0,40.6,11864.0,23.2,12444.0,24.3
36093,37460.0,37460.0,2161.0,5.8,1622.0,4.3,15096.0,40.3,8215.0,21.9,10366.0,27.7
36095,7311.0,7311.0,300.0,4.1,401.0,5.5,2545.0,34.8,1444.0,19.8,2621.0,35.9
36097,3423.0,3423.0,205.0,6.0,259.0,7.6,1463.0,42.7,844.0,24.7,652.0,19.0
36099,6513.0,6513.0,272.0,4.2,325.0,5.0,2897.0,44.5,1550.0,23.8,1469.0,22.6
36101,20457.0,20457.0,1195.0,5.8,1033.0,5.0,9630.0,47.1,5136.0,25.1,3463.0,16.9
36103,369568.0,369568.0,23183.0,6.3,16280.0,4.4,143851.0,38.9,84420.0,22.8,101834.0,27.6
36105,15872.0,15872.0,921.0,5.8,769.0,4.8,6911.0,43.5,3906.0,24.6,3365.0,21.2
36107,10632.0,10632.0,569.0,5.4,563.0,5.3,4983.0,46.9,2607.0,24.5,1910.0,18.0
36109,40448.0,40448.0,1196.0,3.0,685.0,1.7,7008.0,17.3,3353.0,8.3,28206.0,69.7
36111,38817.0,38817.0,1766.0,4.5,1622.0,4.2,14955.0,38.5,7858.0,20.2,12616.0,32.5
36113,13120.0,13120.0,883.0,6.7,821.0,6.3,5276.0,40.2,3137.0,23.9,3003.0,22.9
36115,12069.0,12069.0,778.0,6.4,553.0,4.6,5530.0,45.8,3178.0,26.3,2030.0,16.8
36117,19692.0,19692.0,1501.0,7.6,1221.0,6.2,8714.0,44.3,4904.0,24.9,3352.0,17.0
36119,246873.0,246873.0,17528.0,7.1,11120.0,4.5,97025.0,39.3,56489.0,22.9,64711.0,26.2
36121,7933.0,7933.0,496.0,6.3,315.0,4.0,3630.0,45.8,1994.0,25.1,1498.0,18.9
36123,5064.0,5064.0,317.0,6.3,85.0,1.7,2482.0,49.0,948.0,18.7,1232.0,24.3
37001,41047.0,41047.0,2072.0,5.0,2068.0,5.0,15715.0,38.3,9401.0,22.9,11791.0,28.7
37003,7481.0,7481.0,254.0,3.4,355.0,4.7,3539.0,47.3,1739.0,23.2,1594.0,21.3
37005,2001.0,2001.0,110.0,5.5,95.0,4.7,900.0,45.0,546.0,27.3,350.0,17.5
37007,5252.0,5252.0,403.0,7.7,200.0,3.8,2310.0,44.0,1253.0,23.9,1086.0,20.7
37009,4913.0,4913.0,435.0,8.9,206.0,4.2,2274.0,46.3,1072.0,21.8,926.0,18.8
37011,3799.0,3799.0,129.0,3.4,111.0,2.9,1179.0,31.0,798.0,21.0,1582.0,41.6
37013,10111.0,10111.0,576.0,5.7,438.0,4.3,4445.0,44.0,2592.0,25.6,2060.0,20.4
37015,4071.0,4071.0,194.0,4.8,149.0,3.7,1853.0,45.5,889.0,21.8,986.0,24.2
37017,7216.0,7216.0,356.0,4.9,205.0,2.8,3335.0,46.2,1797.0,24.9,1523.0,21.1
37019,20837.0,20837.0,1271.0,6.1,953.0,4.6,9479.0,45.5,4773.0,22.9,4361.0,20.9
37021,54201.0,54201.0,3261.0,6.0,2540.0,4.7,21420.0,39.5,11236.0,20.7,15744.0,29.0
37023,18380.0,18380.0,881.0,4.8,711.0,3.9,7670.0,41.7,4750.0,25.8,4368.0,23.8
37025,54485.0,54485.0,3396.0,6.2,2484.0,4.6,24343.0,44.7,12969.0,23.8,11293.0,20.7
37027,17003.0,17003.0,990.0,5.8,746.0,4.4,7945.0,46.7,4173.0,24.5,3149.0,18.5
37029,2775.0,2775.0,67.0,2.4,172.0,6.2,1335.0,48.1,567.0,20.4,634.0,22.8
37031,13581.0,13581.0,732.0,5.4,772.0,5.7,5657.0,41.7,2964.0,21.8,3456.0,25.4
37033,4632.0,4632.0,185.0,4.0,244.0,5.3,1989.0,42.9,1084.0,23.4,1130.0,24.4
37035,36805.0,36805.0,2190.0,6.0,1545.0,4.2,16109.0,43.8,8814.0,23.9,8147.0,22.1
37037,14199.0,14199.0,857.0,6.0,688.0,4.8,6686.0,47.1,3333.0,23.5,2635.0,18.6
37039,4639.0,4639.0,244.0,5.3,246.0,5.3,2153.0,46.4,1247.0,26.9,749.0,16.1
37041,3112.0,3112.0,322.0,10.3,130.0,4.2,1402.0,45.1,762.0,24.5,496.0,15.9
37043,1876.0,1876.0,139.0,7.4,54.0,2.9,981.0,52.3,341.0,18.2,361.0,19.2
37045,22352.0,22352.0,752.0,3.4,1179.0,5.3,9424.0,42.2,5467.0,24.5,5530.0,24.7
37047,11588.0,11588.0,540.0,4.7,727.0,6.3,5373.0,46.4,2919.0,25.2,2029.0,17.5
37049,23254.0,23254.0,1571.0,6.8,1453.0,6.2,9622.0,41.4,4735.0,20.4,5873.0,25.3
37051,92701.0,92701.0,5279.0,5.7,5112.0,5.5,34465.0,37.2,18097.0,19.5,29748.0,32.1
37053,6065.0,6065.0,361.0,6.0,529.0,8.7,2448.0,40.4,1496.0,24.7,1231.0,20.3
37055,7233.0,7233.0,481.0,6.7,345.0,4.8,3361.0,46.5,1510.0,20.9,1536.0,21.2
37057,37327.0,37327.0,2088.0,5.6,2011.0,5.4,16956.0,45.4,9223.0,24.7,7049.0,18.9
37059,9154.0,9154.0,464.0,5.1,549.0,6.0,4068.0,44.4,2436.0,26.6,1637.0,17.9
37061,13954.0,13954.0,692.0,5.0,901.0,6.5,6716.0,48.1,3096.0,22.2,2549.0,18.3
37063,80200.0,80200.0,4512.0,5.6,4110.0,5.1,26939.0,33.6,13817.0,17.2,30822.0,38.4
37065,11528.0,11528.0,548.0,4.8,475.0,4.1,5545.0,48.1,2529.0,21.9,2431.0,21.1
37067,95846.0,95846.0,5170.0,5.4,4683.0,4.9,38919.0,40.6,19762.0,20.6,27312.0,28.5
37069,15057.0,15057.0,561.0,3.7,908.0,6.0,6661.0,44.2,3459.0,23.0,3468.0,23.0
37071,49134.0,49134.0,2518.0,5.1,3126.0,6.4,21381.0,43.5,11646.0,23.7,10463.0,21.3
37073,2685.0,2685.0,127.0,4.7,158.0,5.9,1185.0,44.1,677.0,25.2,538.0,20.0
37075,1759.0,1759.0,32.0,1.8,97.0,5.5,969.0,55.1,503.0,28.6,158.0,9.0
37077,13045.0,13045.0,406.0,3.1,1000.0,7.7,5314.0,40.7,3547.0,27.2,2778.0,21.3
37079,4658.0,4658.0,270.0,5.8,267.0,5.7,2002.0,43.0,1192.0,25.6,927.0,19.9
