countyFIPS,Estimate!!MARITAL STATUS!!Males 15 years and over,Percent Estimate!!MARITAL STATUS!!Males 15 years and over,Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Estimate!!MARITAL STATUS!!Females 15 years and over,Percent Estimate!!MARITAL STATUS!!Females 15 years and over,Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
36095,13302.0,13302.0,4735.0,35.6,6382.0,48.0,305.0,2.3,453.0,3.4,1427.0,10.7,13493.0,13493.0,3784.0,28.0,6129.0,45.4,271.0,2.0,1465.0,10.9,1844.0,13.7
36097,7509.0,7509.0,2302.0,30.7,3835.0,51.1,173.0,2.3,248.0,3.3,951.0,12.7,7668.0,7668.0,2016.0,26.3,3678.0,48.0,163.0,2.1,733.0,9.6,1078.0,14.1
36099,15200.0,15200.0,5504.0,36.2,7206.0,47.4,327.0,2.2,528.0,3.5,1635.0,10.8,13769.0,13769.0,3720.0,27.0,6818.0,49.5,244.0,1.8,1226.0,8.9,1761.0,12.8
36101,39440.0,39440.0,12003.0,30.4,20220.0,51.3,1039.0,2.6,1253.0,3.2,4925.0,12.5,40168.0,40168.0,9795.0,24.4,19931.0,49.6,1140.0,2.8,4155.0,10.3,5147.0,12.8
36103,598766.0,598766.0,216116.0,36.1,317535.0,53.0,7854.0,1.3,16857.0,2.8,40404.0,6.7,627887.0,627887.0,186351.0,29.7,308076.0,49.1,12032.0,1.9,60693.0,9.7,60735.0,9.7
36105,31806.0,31806.0,12127.0,38.1,14705.0,46.2,633.0,2.0,1043.0,3.3,3298.0,10.4,30245.0,30245.0,9023.0,29.8,13800.0,45.6,912.0,3.0,3152.0,10.4,3358.0,11.1
36107,19902.0,19902.0,5824.0,29.3,11400.0,57.3,285.0,1.4,569.0,2.9,1824.0,9.2,20627.0,20627.0,4492.0,21.8,11078.0,53.7,542.0,2.6,2139.0,10.4,2376.0,11.5
36109,44236.0,44236.0,23284.0,52.6,16940.0,38.3,484.0,1.1,871.0,2.0,2657.0,6.0,46101.0,46101.0,21492.0,46.6,17029.0,36.9,592.0,1.3,2732.0,5.9,4256.0,9.2
36111,75590.0,75590.0,27983.0,37.0,35763.0,47.3,1622.0,2.1,2451.0,3.2,7771.0,10.3,77349.0,77349.0,23261.0,30.1,35001.0,45.3,1611.0,2.1,7648.0,9.9,9828.0,12.7
36113,26722.0,26722.0,9045.0,33.8,13242.0,49.6,401.0,1.5,1017.0,3.8,3017.0,11.3,28155.0,28155.0,7152.0,25.4,13557.0,48.2,594.0,2.1,3016.0,10.7,3836.0,13.6
36115,26916.0,26916.0,9625.0,35.8,13124.0,48.8,437.0,1.6,750.0,2.8,2980.0,11.1,25183.0,25183.0,6358.0,25.2,12310.0,48.9,675.0,2.7,2434.0,9.7,3406.0,13.5
36117,36861.0,36861.0,11118.0,30.2,19796.0,53.7,582.0,1.6,1104.0,3.0,4261.0,11.6,37858.0,37858.0,9681.0,25.6,19229.0,50.8,989.0,2.6,3486.0,9.2,4473.0,11.8
36119,377674.0,377674.0,136061.0,36.0,203288.0,53.8,6163.0,1.6,9163.0,2.4,22999.0,6.1,414022.0,414022.0,133049.0,32.1,194029.0,46.9,10113.0,2.4,35286.0,8.5,41545.0,10.0
36121,18396.0,18396.0,6624.0,36.0,8906.0,48.4,380.0,2.1,500.0,2.7,1986.0,10.8,15586.0,15586.0,3702.0,23.8,8357.0,53.6,279.0,1.8,1322.0,8.5,1926.0,12.4
36123,9704.0,9704.0,3128.0,32.2,5178.0,53.4,140.0,1.4,251.0,2.6,1007.0,10.4,10665.0,10665.0,2972.0,27.9,5299.0,49.7,425.0,4.0,972.0,9.1,997.0,9.3
37001,60929.0,60929.0,20592.0,33.8,31021.0,50.9,1201.0,2.0,1963.0,3.2,6152.0,10.1,69879.0,69879.0,20734.0,29.7,30355.0,43.4,2385.0,3.4,7388.0,10.6,9017.0,12.9
37003,15769.0,15769.0,4773.0,30.3,8286.0,52.5,357.0,2.3,493.0,3.1,1860.0,11.8,15202.0,15202.0,3506.0,23.1,7653.0,50.3,465.0,3.1,1720.0,11.3,1858.0,12.2
37005,4631.0,4631.0,1132.0,24.4,2729.0,58.9,85.0,1.8,224.0,4.8,461.0,10.0,4782.0,4782.0,753.0,15.7,2709.0,56.6,145.0,3.0,542.0,11.3,633.0,13.2
37007,11264.0,11264.0,4851.0,43.1,4427.0,39.3,292.0,2.6,579.0,5.1,1115.0,9.9,9978.0,9978.0,2912.0,29.2,4259.0,42.7,396.0,4.0,1210.0,12.1,1201.0,12.0
37009,11102.0,11102.0,3023.0,27.2,6603.0,59.5,244.0,2.2,334.0,3.0,898.0,8.1,11715.0,11715.0,2004.0,17.1,6638.0,56.7,333.0,2.8,1469.0,12.5,1271.0,10.8
37011,8401.0,8401.0,2872.0,34.2,3630.0,43.2,271.0,3.2,398.0,4.7,1230.0,14.6,6947.0,6947.0,1568.0,22.6,3817.0,54.9,179.0,2.6,696.0,10.0,687.0,9.9
37013,18559.0,18559.0,5854.0,31.5,9714.0,52.3,403.0,2.2,760.0,4.1,1828.0,9.8,20734.0,20734.0,4910.0,23.7,9763.0,47.1,756.0,3.6,2820.0,13.6,2485.0,12.0
37015,8425.0,8425.0,3386.0,40.2,3427.0,40.7,339.0,4.0,341.0,4.0,932.0,11.1,8330.0,8330.0,2339.0,28.1,3102.0,37.2,312.0,3.7,1361.0,16.3,1216.0,14.6
37017,13116.0,13116.0,4133.0,31.5,6338.0,48.3,478.0,3.6,731.0,5.6,1436.0,10.9,14820.0,14820.0,4419.0,29.8,5970.0,40.3,731.0,4.9,1883.0,12.7,1817.0,12.3
37019,52356.0,52356.0,11281.0,21.5,33161.0,63.3,1276.0,2.4,1569.0,3.0,5069.0,9.7,57432.0,57432.0,10024.0,17.5,33051.0,57.5,1537.0,2.7,6017.0,10.5,6803.0,11.8
37021,101663.0,101663.0,33355.0,32.8,53155.0,52.3,1421.0,1.4,2799.0,2.8,10933.0,10.8,112861.0,112861.0,32050.0,28.4,52704.0,46.7,2319.0,2.1,10372.0,9.2,15416.0,13.7
37023,37660.0,37660.0,12858.0,34.1,18561.0,49.3,978.0,2.6,1252.0,3.3,4011.0,10.7,38111.0,38111.0,8341.0,21.9,19062.0,50.0,1305.0,3.4,4577.0,12.0,4826.0,12.7
37025,75955.0,75955.0,22438.0,29.5,43553.0,57.3,1542.0,2.0,1764.0,2.3,6658.0,8.8,82354.0,82354.0,22020.0,26.7,41650.0,50.6,2278.0,2.8,6636.0,8.1,9770.0,11.9
37027,33426.0,33426.0,9769.0,29.2,18051.0,54.0,740.0,2.2,1022.0,3.1,3844.0,11.5,34652.0,34652.0,7076.0,20.4,17675.0,51.0,1283.0,3.7,4194.0,12.1,4424.0,12.8
37029,4166.0,4166.0,1038.0,24.9,2512.0,60.3,73.0,1.8,100.0,2.4,443.0,10.6,4226.0,4226.0,748.0,17.7,2403.0,56.9,116.0,2.7,352.0,8.3,607.0,14.4
37031,28567.0,28567.0,7522.0,26.3,15998.0,56.0,514.0,1.8,1078.0,3.8,3455.0,12.1,30268.0,30268.0,6001.0,19.8,15353.0,50.7,780.0,2.6,3773.0,12.5,4361.0,14.4
37033,9615.0,9615.0,2845.0,29.6,4978.0,51.8,213.0,2.2,511.0,5.3,1068.0,11.1,9597.0,9597.0,2169.0,22.6,5025.0,52.4,389.0,4.1,1204.0,12.5,810.0,8.4
37035,62020.0,62020.0,19374.0,31.2,33053.0,53.3,1612.0,2.6,1801.0,2.9,6180.0,10.0,65762.0,65762.0,15757.0,24.0,33291.0,50.6,1967.0,3.0,6933.0,10.5,7814.0,11.9
37037,27606.0,27606.0,6829.0,24.7,17089.0,61.9,546.0,2.0,1109.0,4.0,2033.0,7.4,30359.0,30359.0,6534.0,21.5,16335.0,53.8,719.0,2.4,3664.0,12.1,3107.0,10.2
37039,11550.0,11550.0,2398.0,20.8,7058.0,61.1,235.0,2.0,561.0,4.9,1298.0,11.2,12271.0,12271.0,1732.0,14.1,6663.0,54.3,354.0,2.9,1701.0,13.9,1821.0,14.8
37041,5497.0,5497.0,1552.0,28.2,2900.0,52.8,216.0,3.9,242.0,4.4,587.0,10.7,6450.0,6450.0,1647.0,25.5,2936.0,45.5,304.0,4.7,973.0,15.1,590.0,9.1
37043,4302.0,4302.0,769.0,17.9,2978.0,69.2,56.0,1.3,56.0,1.3,443.0,10.3,4781.0,4781.0,513.0,10.7,2766.0,57.9,129.0,2.7,526.0,11.0,847.0,17.7
37045,37892.0,37892.0,12687.0,33.5,18620.0,49.1,1085.0,2.9,1727.0,4.6,3773.0,10.0,41744.0,41744.0,11278.0,27.0,18515.0,44.4,1542.0,3.7,4770.0,11.4,5639.0,13.5
37047,22885.0,22885.0,8159.0,35.7,10226.0,44.7,1069.0,4.7,946.0,4.1,2485.0,10.9,23504.0,23504.0,6609.0,28.1,9956.0,42.4,980.0,4.2,3493.0,14.9,2466.0,10.5
37049,42554.0,42554.0,13368.0,31.4,22509.0,52.9,1253.0,2.9,1315.0,3.1,4109.0,9.7,41419.0,41419.0,8724.0,21.1,21870.0,52.8,1305.0,3.2,4296.0,10.4,5224.0,12.6
37051,129753.0,129753.0,51222.0,39.5,60410.0,46.6,4220.0,3.3,3049.0,2.3,10852.0,8.4,132649.0,132649.0,40611.0,30.6,57117.0,43.1,5008.0,3.8,11597.0,8.7,18316.0,13.8
37053,10371.0,10371.0,2558.0,24.7,6265.0,60.4,435.0,4.2,270.0,2.6,843.0,8.1,10672.0,10672.0,2289.0,21.4,6280.0,58.8,170.0,1.6,927.0,8.7,1006.0,9.4
37055,14720.0,14720.0,3855.0,26.2,8115.0,55.1,311.0,2.1,439.0,3.0,2000.0,13.6,15252.0,15252.0,3171.0,20.8,8452.0,55.4,514.0,3.4,1447.0,9.5,1668.0,10.9
37057,65142.0,65142.0,17345.0,26.6,36715.0,56.4,1767.0,2.7,2156.0,3.3,7159.0,11.0,69500.0,69500.0,15275.0,22.0,35677.0,51.3,2078.0,3.0,7892.0,11.4,8578.0,12.3
37059,16653.0,16653.0,4377.0,26.3,9791.0,58.8,322.0,1.9,541.0,3.2,1622.0,9.7,18089.0,18089.0,4158.0,23.0,10017.0,55.4,369.0,2.0,1935.0,10.7,1610.0,8.9
37061,22631.0,22631.0,7417.0,32.8,11332.0,50.1,1002.0,4.4,626.0,2.8,2254.0,10.0,24548.0,24548.0,6668.0,27.2,11096.0,45.2,882.0,3.6,3318.0,13.5,2584.0,10.5
37063,118066.0,118066.0,50973.0,43.2,52573.0,44.5,2521.0,2.1,2270.0,1.9,9729.0,8.2,132531.0,132531.0,51169.0,38.6,52204.0,39.4,3838.0,2.9,9005.0,6.8,16315.0,12.3
37065,19566.0,19566.0,7362.0,37.6,8730.0,44.6,740.0,3.8,748.0,3.8,1986.0,10.2,23707.0,23707.0,8144.0,34.4,8656.0,36.5,767.0,3.2,3136.0,13.2,3004.0,12.7
37067,139634.0,139634.0,50521.0,36.2,69549.0,49.8,3158.0,2.3,3550.0,2.5,12856.0,9.2,160004.0,160004.0,51803.0,32.4,68709.0,42.9,4892.0,3.1,14533.0,9.1,20067.0,12.5
37069,26154.0,26154.0,7710.0,29.5,14130.0,54.0,1008.0,3.9,624.0,2.4,2682.0,10.3,26801.0,26801.0,6492.0,24.2,13454.0,50.2,916.0,3.4,2753.0,10.3,3186.0,11.9
37071,83733.0,83733.0,27035.0,32.3,42544.0,50.8,2162.0,2.6,2644.0,3.2,9348.0,11.2,92149.0,92149.0,24428.0,26.5,42739.0,46.4,2816.0,3.1,9723.0,10.6,12443.0,13.5
37073,4622.0,4622.0,1452.0,31.4,2419.0,52.3,51.0,1.1,129.0,2.8,571.0,12.4,5010.0,5010.0,1300.0,25.9,2469.0,49.3,91.0,1.8,537.0,10.7,613.0,12.2
37075,3486.0,3486.0,1029.0,29.5,1883.0,54.0,81.0,2.3,103.0,3.0,390.0,11.2,3646.0,3646.0,661.0,18.1,1857.0,50.9,130.0,3.6,495.0,13.6,503.0,13.8
37077,24860.0,24860.0,8951.0,36.0,11857.0,47.7,665.0,2.7,637.0,2.6,2750.0,11.1,24080.0,24080.0,6726.0,27.9,11186.0,46.5,765.0,3.2,2583.0,10.7,2820.0,11.7
37079,9627.0,9627.0,3824.0,39.7,3852.0,40.0,580.0,6.0,299.0,3.1,1072.0,11.1,7780.0,7780.0,2024.0,26.0,3348.0,43.0,393.0,5.1,942.0,12.1,1073.0,13.8
37081,198592.0,198592.0,74652.0,37.6,96451.0,48.6,3988.0,2.0,5581.0,2.8,17920.0,9.0,227723.0,227723.0,80813.0,35.5,92769.0,40.7,6697.0,2.9,19324.0,8.5,28120.0,12.3
37083,20103.0,20103.0,7813.0,38.9,8797.0,43.8,556.0,2.8,915.0,4.6,2022.0,10.1,22403.0,22403.0,7839.0,35.0,8108.0,36.2,831.0,3.7,3346.0,14.9,2279.0,10.2
37085,49477.0,49477.0,15978.0,32.3,26219.0,53.0,1295.0,2.6,1184.0,2.4,4801.0,9.7,51485.0,51485.0,13721.0,26.7,25278.0,49.1,1778.0,3.5,4596.0,8.9,6112.0,11.9
37087,24545.0,24545.0,5922.0,24.1,14072.0,57.3,647.0,2.6,1081.0,4.4,2823.0,11.5,26852.0,26852.0,4808.0,17.9,14151.0,52.7,795.0,3.0,3667.0,13.7,3431.0,12.8
37089,45500.0,45500.0,12111.0,26.6,26709.0,58.7,1120.0,2.5,1326.0,2.9,4234.0,9.3,50033.0,50033.0,9750.0,19.5,27001.0,54.0,977.0,2.0,5790.0,11.6,6515.0,13.0
37091,10040.0,10040.0,4331.0,43.1,4008.0,39.9,347.0,3.5,457.0,4.6,897.0,8.9,10336.0,10336.0,3378.0,32.7,3848.0,37.2,582.0,5.6,1454.0,14.1,1074.0,10.4
37093,19769.0,19769.0,6577.0,33.3,9934.0,50.3,772.0,3.9,551.0,2.8,1935.0,9.8,20769.0,20769.0,5921.0,28.5,10143.0,48.8,587.0,2.8,1696.0,8.2,2422.0,11.7
37095,2400.0,2400.0,1133.0,47.2,1006.0,41.9,100.0,4.2,48.0,2.0,113.0,4.7,2054.0,2054.0,443.0,21.6,1036.0,50.4,91.0,4.4,336.0,16.4,148.0,7.2
37097,68195.0,68195.0,20517.0,30.1,38686.0,56.7,1379.0,2.0,1432.0,2.1,6181.0,9.1,71577.0,71577.0,18173.0,25.4,37168.0,51.9,1929.0,2.7,6164.0,8.6,8143.0,11.4
37099,17633.0,17633.0,7136.0,40.5,7797.0,44.2,242.0,1.4,744.0,4.2,1714.0,9.7,18686.0,18686.0,6563.0,35.1,7644.0,40.9,362.0,1.9,1762.0,9.4,2355.0,12.6
37101,72687.0,72687.0,21237.0,29.2,40684.0,56.0,2124.0,2.9,1671.0,2.3,6971.0,9.6,77344.0,77344.0,17721.0,22.9,40778.0,52.7,2734.0,3.5,6573.0,8.5,9538.0,12.3
37103,3924.0,3924.0,1153.0,29.4,2141.0,54.6,104.0,2.7,101.0,2.6,425.0,10.8,4257.0,4257.0,948.0,22.3,2020.0,47.5,184.0,4.3,639.0,15.0,466.0,10.9
37105,22927.0,22927.0,7573.0,33.0,11510.0,50.2,502.0,2.2,937.0,4.1,2405.0,10.5,24847.0,24847.0,6741.0,27.1,11810.0,47.5,646.0,2.6,2620.0,10.5,3030.0,12.2
37107,21994.0,21994.0,7479.0,34.0,10947.0,49.8,536.0,2.4,902.0,4.1,2130.0,9.7,24644.0,24644.0,6863.0,27.8,10288.0,41.7,1106.0,4.5,3104.0,12.6,3283.0,13.3
37109,32977.0,32977.0,8632.0,26.2,19091.0,57.9,911.0,2.8,1045.0,3.2,3298.0,10.0,34156.0,34156.0,6841.0,20.0,19237.0,56.3,1003.0,2.9,3069.0,9.0,4006.0,11.7
37111,18506.0,18506.0,5242.0,28.3,9785.0,52.9,566.0,3.1,670.0,3.6,2243.0,12.1,19023.0,19023.0,3915.0,20.6,9999.0,52.6,494.0,2.6,2072.0,10.9,2543.0,13.4
37113,13908.0,13908.0,3152.0,22.7,8399.0,60.4,241.0,1.7,597.0,4.3,1519.0,10.9,15341.0,15341.0,2626.0,17.1,8499.0,55.4,268.0,1.7,2017.0,13.1,1931.0,12.6
37115,8912.0,8912.0,2623.0,29.4,4909.0,55.1,146.0,1.6,324.0,3.6,910.0,10.2,9404.0,9404.0,2091.0,22.2,4632.0,49.3,204.0,2.2,1007.0,10.7,1470.0,15.6
37117,8761.0,8761.0,2625.0,30.0,4504.0,51.4,359.0,4.1,409.0,4.7,864.0,9.9,10363.0,10363.0,2930.0,28.3,4394.0,42.4,432.0,4.2,1329.0,12.8,1278.0,12.3
37119,398713.0,398713.0,158740.0,39.8,191799.0,48.1,8906.0,2.2,6759.0,1.7,32509.0,8.2,442480.0,442480.0,157474.0,35.6,190491.0,43.1,12133.0,2.7,29016.0,6.6,53366.0,12.1
37121,6225.0,6225.0,1657.0,26.6,3522.0,56.6,167.0,2.7,215.0,3.5,664.0,10.7,6554.0,6554.0,1211.0,18.5,3547.0,54.1,169.0,2.6,923.0,14.1,704.0,10.7
37123,11006.0,11006.0,3642.0,33.1,5875.0,53.4,285.0,2.6,368.0,3.3,836.0,7.6,11340.0,11340.0,2508.0,22.1,5876.0,51.8,511.0,4.5,1391.0,12.3,1054.0,9.3
37125,37361.0,37361.0,9697.0,26.0,21381.0,57.2,785.0,2.1,1375.0,3.7,4123.0,11.0,41308.0,41308.0,8571.0,20.7,21120.0,51.1,980.0,2.4,5592.0,13.5,5045.0,12.2
37127,36377.0,36377.0,12023.0,33.1,18216.0,50.1,1127.0,3.1,1344.0,3.7,3667.0,10.1,40510.0,40510.0,11589.0,28.6,17848.0,44.1,1469.0,3.6,4653.0,11.5,4951.0,12.2
37129,89236.0,89236.0,33704.0,37.8,42567.0,47.7,1979.0,2.2,2004.0,2.2,8982.0,10.1,99826.0,99826.0,32382.0,32.4,42665.0,42.7,2649.0,2.7,8624.0,8.6,13506.0,13.5
37131,8220.0,8220.0,3110.0,37.8,3557.0,43.3,250.0,3.0,386.0,4.7,917.0,11.2,8978.0,8978.0,2520.0,28.1,3755.0,41.8,414.0,4.6,1416.0,15.8,873.0,9.7
37133,86534.0,86534.0,35804.0,41.4,40896.0,47.3,2701.0,3.1,1280.0,1.5,5853.0,6.8,65970.0,65970.0,15654.0,23.7,35708.0,54.1,2214.0,3.4,4668.0,7.1,7726.0,11.7
37135,56110.0,56110.0,23218.0,41.4,26923.0,48.0,809.0,1.4,908.0,1.6,4252.0,7.6,63504.0,63504.0,25483.0,40.1,26644.0,42.0,1079.0,1.7,3354.0,5.3,6944.0,10.9
37137,5664.0,5664.0,1564.0,27.6,3004.0,53.0,156.0,2.8,247.0,4.4,693.0,12.2,5509.0,5509.0,946.0,17.2,3093.0,56.1,173.0,3.1,690.0,12.5,607.0,11.0
37139,15488.0,15488.0,5423.0,35.0,7825.0,50.5,334.0,2.2,614.0,4.0,1292.0,8.3,16525.0,16525.0,4628.0,28.0,7571.0,45.8,601.0,3.6,1616.0,9.8,2109.0,12.8
37141,23775.0,23775.0,7017.0,29.5,12366.0,52.0,735.0,3.1,799.0,3.4,2858.0,12.0,24367.0,24367.0,5528.0,22.7,12876.0,52.8,771.0,3.2,2687.0,11.0,2505.0,10.3
37143,5453.0,5453.0,1294.0,23.7,3342.0,61.3,77.0,1.4,196.0,3.6,544.0,10.0,5868.0,5868.0,1016.0,17.3,3498.0,59.6,188.0,3.2,554.0,9.4,612.0,10.4
37145,15612.0,15612.0,4928.0,31.6,8116.0,52.0,606.0,3.9,484.0,3.1,1478.0,9.5,16886.0,16886.0,3853.0,22.8,8152.0,48.3,481.0,2.8,2074.0,12.3,2326.0,13.8
37147,66984.0,66984.0,29186.0,43.6,29732.0,44.4,1370.0,2.0,1319.0,2.0,5377.0,8.0,78257.0,78257.0,32955.0,42.1,28541.0,36.5,2562.0,3.3,5938.0,7.6,8261.0,10.6
37149,8318.0,8318.0,1871.0,22.5,5131.0,61.7,101.0,1.2,433.0,5.2,782.0,9.4,9385.0,9385.0,1875.0,20.0,4842.0,51.6,127.0,1.4,1311.0,14.0,1230.0,13.1
37151,56765.0,56765.0,16067.0,28.3,31322.0,55.2,1551.0,2.7,1644.0,2.9,6181.0,10.9,59350.0,59350.0,13777.0,23.2,29809.0,50.2,1812.0,3.1,6407.0,10.8,7545.0,12.7
37153,17688.0,17688.0,6601.0,37.3,7748.0,43.8,614.0,3.5,704.0,4.0,2021.0,11.4,18863.0,18863.0,5370.0,28.5,8052.0,42.7,931.0,4.9,2473.0,13.1,2037.0,10.8
37155,50045.0,50045.0,21127.0,42.2,20690.0,41.3,1647.0,3.3,1732.0,3.5,4849.0,9.7,55298.0,55298.0,19631.0,35.5,20658.0,37.4,2405.0,4.3,6114.0,11.1,6490.0,11.7
37157,36206.0,36206.0,10808.0,29.9,18666.0,51.6,1188.0,3.3,1327.0,3.7,4217.0,11.6,39720.0,39720.0,9437.0,23.8,18623.0,46.9,1678.0,4.2,4650.0,11.7,5332.0,13.4
37159,55814.0,55814.0,17808.0,31.9,28558.0,51.2,1812.0,3.2,1962.0,3.5,5674.0,10.2,57958.0,57958.0,14183.0,24.5,28254.0,48.7,2232.0,3.9,6278.0,10.8,7011.0,12.1
37161,26624.0,26624.0,7833.0,29.4,13405.0,50.3,868.0,3.3,1369.0,5.1,3149.0,11.8,28859.0,28859.0,7016.0,24.3,12802.0,44.4,849.0,2.9,3814.0,13.2,4378.0,15.2
37163,24681.0,24681.0,8472.0,34.3,11774.0,47.7,794.0,3.2,1121.0,4.5,2520.0,10.2,25967.0,25967.0,6738.0,25.9,11030.0,42.5,1327.0,5.1,3452.0,13.3,3420.0,13.2
37165,13876.0,13876.0,5670.0,40.9,5789.0,41.7,542.0,3.9,601.0,4.3,1274.0,9.2,14483.0,14483.0,4883.0,33.7,5493.0,37.9,656.0,4.5,1857.0,12.8,1594.0,11.0
37167,24813.0,24813.0,7425.0,29.9,13652.0,55.0,490.0,2.0,783.0,3.2,2463.0,9.9,25391.0,25391.0,6048.0,23.8,13233.0,52.1,795.0,3.1,2807.0,11.1,2508.0,9.9
37169,18920.0,18920.0,4867.0,25.7,10483.0,55.4,483.0,2.6,525.0,2.8,2562.0,13.5,19834.0,19834.0,3959.0,20.0,10245.0,51.7,743.0,3.7,2535.0,12.8,2352.0,11.9
37171,28640.0,28640.0,7536.0,26.3,16457.0,57.5,875.0,3.1,993.0,3.5,2779.0,9.7,30848.0,30848.0,6033.0,19.6,16413.0,53.2,937.0,3.0,3755.0,12.2,3710.0,12.0
37173,5527.0,5527.0,1618.0,29.3,2895.0,52.4,74.0,1.3,245.0,4.4,695.0,12.6,6068.0,6068.0,1408.0,23.2,2714.0,44.7,241.0,4.0,703.0,11.6,1002.0,16.5
37175,13839.0,13839.0,3154.0,22.8,8538.0,61.7,352.0,2.5,485.0,3.5,1310.0,9.5,15295.0,15295.0,2941.0,19.2,8422.0,55.1,243.0,1.6,1900.0,12.4,1789.0,11.7
37177,2135.0,2135.0,777.0,36.4,914.0,42.8,66.0,3.1,83.0,3.9,295.0,13.8,1516.0,1516.0,229.0,15.1,901.0,59.4,36.0,2.4,233.0,15.4,117.0,7.7
37179,85764.0,85764.0,24823.0,28.9,51719.0,60.3,1221.0,1.4,1790.0,2.1,6211.0,7.2,90342.0,90342.0,21947.0,24.3,51333.0,56.8,2471.0,2.7,6072.0,6.7,8519.0,9.4
37181,16415.0,16415.0,6430.0,39.2,7261.0,44.2,552.0,3.4,399.0,2.4,1773.0,10.8,19362.0,19362.0,7075.0,36.5,6947.0,35.9,586.0,3.0,2421.0,12.5,2333.0,12.0
37183,400818.0,400818.0,140288.0,35.0,215605.0,53.8,8099.0,2.0,7396.0,1.8,29430.0,7.3,433066.0,433066.0,134738.0,31.1,212769.0,49.1,10296.0,2.4,25516.0,5.9,49747.0,11.5
37185,8503.0,8503.0,3251.0,38.2,3562.0,41.9,247.0,2.9,457.0,5.4,986.0,11.6,8575.0,8575.0,2782.0,32.4,3359.0,39.2,206.0,2.4,1234.0,14.4,994.0,11.6
37187,4622.0,4622.0,1713.0,37.1,2117.0,45.8,250.0,5.4,120.0,2.6,422.0,9.1,5536.0,5536.0,1947.0,35.2,1928.0,34.8,174.0,3.1,867.0,15.7,620.0,11.2
37189,24166.0,24166.0,11969.0,49.5,9356.0,38.7,442.0,1.8,405.0,1.7,1994.0,8.3,24196.0,24196.0,10332.0,42.7,9544.0,39.4,402.0,1.7,1700.0,7.0,2218.0,9.2
37191,48057.0,48057.0,17844.0,37.1,22963.0,47.8,1284.0,2.7,1577.0,3.3,4389.0,9.1,51232.0,51232.0,14071.0,27.5,22471.0,43.9,2264.0,4.4,5800.0,11.3,6626.0,12.9
37193,27926.0,27926.0,7404.0,26.5,15432.0,55.3,753.0,2.7,1200.0,4.3,3137.0,11.2,28936.0,28936.0,5105.0,17.6,15623.0,54.0,1104.0,3.8,3771.0,13.0,3333.0,11.5
37195,30362.0,30362.0,11059.0,36.4,14081.0,46.4,1046.0,3.4,1010.0,3.3,3166.0,10.4,35333.0,35333.0,11147.0,31.5,14247.0,40.3,1282.0,3.6,4111.0,11.6,4546.0,12.9
37197,15250.0,15250.0,3932.0,25.8,8792.0,57.7,315.0,2.1,388.0,2.5,1823.0,12.0,15897.0,15897.0,2884.0,18.1,8664.0,54.5,391.0,2.5,2197.0,13.8,1761.0,11.1
37199,7239.0,7239.0,1781.0,24.6,4302.0,59.4,243.0,3.4,253.0,3.5,660.0,9.1,7755.0,7755.0,1310.0,16.9,4537.0,58.5,139.0,1.8,854.0,11.0,915.0,11.8
38001,951.0,951.0,232.0,24.4,627.0,65.9,0.0,0.0,41.0,4.3,51.0,5.4,990.0,990.0,138.0,13.9,655.0,66.2,0.0,0.0,119.0,12.0,78.0,7.9
38003,4581.0,4581.0,1420.0,31.0,2559.0,55.9,4.0,0.1,133.0,2.9,465.0,10.2,4542.0,4542.0,1044.0,23.0,2506.0,55.2,28.0,0.6,545.0,12.0,419.0,9.2
38005,2472.0,2472.0,1124.0,45.5,1007.0,40.7,24.0,1.0,77.0,3.1,240.0,9.7,2367.0,2367.0,916.0,38.7,989.0,41.8,47.0,2.0,196.0,8.3,219.0,9.3
38007,416.0,416.0,90.0,21.6,278.0,66.8,0.0,0.0,15.0,3.6,33.0,7.9,332.0,332.0,26.0,7.8,259.0,78.0,0.0,0.0,36.0,10.8,11.0,3.3
